NroSeq;NfDatEmis;NfNumero;NfForCod;MunNom;TraBairro;ItemNumSeq;ItemProCod;ProNom;ItemQtdade;ProVlrPreco;ProVlrPLiq;ProNomEmbEstoque
1637;2024-01-02 00:00:00;633973;33229;FREDERICO WESTPHALEN;FATIMA;1;8907;AGUA MIN SARANDI CGAS DESC 500ML;12;0,99;500;UN
1638;2024-01-02 00:00:00;633973;33229;FREDERICO WESTPHALEN;FATIMA;2;7482;AGUA MIN SARANDI SGAS 500ML PP;12;0,99;500;PT
1639;2024-01-02 00:00:00;634027;26892;FREDERICO WESTPHALEN;CENTRO;1;3122;SOBREMESA COTRIFRED DIVERSAS KG;0,134000003;34,98;1000;KG
1640;2024-01-02 00:00:00;634027;26892;FREDERICO WESTPHALEN;CENTRO;2;481;PAO MILHO COTRIFRED KG;0,349999994;18,54;1000;KG
1641;2024-01-02 00:00:00;634027;26892;FREDERICO WESTPHALEN;CENTRO;3;3122;SOBREMESA COTRIFRED DIVERSAS KG;0,131999999;34,98;1000;KG
1642;2024-01-02 00:00:00;634051;2403;FREDERICO WESTPHALEN;INTERIOR;1;525;PAO CASEIRO SOVADO COTRIFRED KG;0,495999992;19,9;1000;KG
1643;2024-01-02 00:00:00;634051;2403;FREDERICO WESTPHALEN;INTERIOR;2;1232;PAO INTEGRAL COTRIFRED KG;0,365999997;18,98;1000;KG
1644;2024-01-02 00:00:00;634057;2403;FREDERICO WESTPHALEN;INTERIOR;1;3373;COXA SOBRECOXA FRANGO CONG INT KG;11,92000008;9,99;1000;KG
1645;2024-01-02 00:00:00;634057;2403;FREDERICO WESTPHALEN;INTERIOR;2;33665;SAL BRINCO OURO GROSSO TEMPERADO CHURRASCO 1KG;1;6,75;1000;PCT
1646;2024-01-02 00:00:00;634057;2403;FREDERICO WESTPHALEN;INTERIOR;3;7365;CERVEJA KAISER LATA 473ML;1;3,69;473;LT
1647;2024-01-02 00:00:00;634057;2403;FREDERICO WESTPHALEN;INTERIOR;4;7365;CERVEJA KAISER LATA 473ML;1;3,69;473;LT
1648;2024-01-02 00:00:00;634126;37999;FREDERICO WESTPHALEN;DISTRITO INDUSTRIAL;1;47307;DESOD SPRAY OLD SPICE LENHA 93G;1;19,98;93;UN
1649;2024-01-02 00:00:00;634126;37999;FREDERICO WESTPHALEN;DISTRITO INDUSTRIAL;2;58904;ENERGETICO BALY TANGERINA PET 2L;1;13,99;2000;UN
1650;2024-01-02 00:00:00;634126;37999;FREDERICO WESTPHALEN;DISTRITO INDUSTRIAL;3;55610;SNICKERS DARK 42G;1;4,29;42;UN
1651;2024-01-02 00:00:00;634134;7825;FREDERICO WESTPHALEN;FATIMA;1;2361;REFRIG PEPSI COLA PET 2LT;1;6,99;2000;PT
1652;2024-01-02 00:00:00;634138;36738;FREDERICO WESTPHALEN;ITAPAGE;1;26189;ENERGETICO RED BULL MELANCIA LATA 250ML;1;10,29;250;LT
1653;2024-01-02 00:00:00;634138;36738;FREDERICO WESTPHALEN;ITAPAGE;2;38921;HAMBURGUER COTRIFRED KG;0,214000002;39,9;1000;KG
1654;2024-01-02 00:00:00;634138;36738;FREDERICO WESTPHALEN;ITAPAGE;3;13123;SOBREMESA BATAVO FLAN CARAMELO 2UND 200G;1;4,35;200;CJ
1655;2024-01-02 00:00:00;634159;7642;FREDERICO WESTPHALEN;INTERIOR;2;6797;PAO CACETINHO KG;0,206;13,99;1000;KG
1656;2024-01-02 00:00:00;634159;7642;FREDERICO WESTPHALEN;INTERIOR;3;2555;PIZZA COTRIFRED PRONTA KG;0,105999999;42,99;1000;KG
1657;2024-01-02 00:00:00;634159;7642;FREDERICO WESTPHALEN;INTERIOR;4;13833;CERVEJA POLAR EXPORT LATA 473ML;1;4,39;473;LT
1658;2024-01-02 00:00:00;634159;7642;FREDERICO WESTPHALEN;INTERIOR;5;13833;CERVEJA POLAR EXPORT LATA 473ML;1;4,39;473;LT
1659;2024-01-02 00:00:00;634159;7642;FREDERICO WESTPHALEN;INTERIOR;6;13833;CERVEJA POLAR EXPORT LATA 473ML;1;4,39;473;LT
1660;2024-01-02 00:00:00;634159;7642;FREDERICO WESTPHALEN;INTERIOR;7;13833;CERVEJA POLAR EXPORT LATA 473ML;1;4,39;473;LT
1661;2024-01-02 00:00:00;634159;7642;FREDERICO WESTPHALEN;INTERIOR;8;13336;CERVEJA BRAHMA CHOPP LATA 473ML;1;4,39;473;LT
1662;2024-01-02 00:00:00;634159;7642;FREDERICO WESTPHALEN;INTERIOR;9;13336;CERVEJA BRAHMA CHOPP LATA 473ML;1;4,39;473;LT
1663;2024-01-02 00:00:00;634159;7642;FREDERICO WESTPHALEN;INTERIOR;10;13336;CERVEJA BRAHMA CHOPP LATA 473ML;12;4,39;473;LT
1664;2024-01-02 00:00:00;634164;20768;FREDERICO WESTPHALEN;CENTRO;1;37504;PAO BREAD KING HOT DOG KG;0,444000006;22,99;1000;KG
1665;2024-01-02 00:00:00;634164;20768;FREDERICO WESTPHALEN;CENTRO;2;37504;PAO BREAD KING HOT DOG KG;0,44600001;22,99;1000;KG
1666;2024-01-02 00:00:00;634164;20768;FREDERICO WESTPHALEN;CENTRO;3;475;PAO LEITE COTRIFRED KG;0,349999994;18,54;1000;KG
1667;2024-01-02 00:00:00;634164;20768;FREDERICO WESTPHALEN;CENTRO;4;29184;BATATA PALHA CASAREDO TRADICIONAL 70G;1;4,49;70;PCT
1668;2024-01-02 00:00:00;634164;20768;FREDERICO WESTPHALEN;CENTRO;5;54834;MILHO VERDE FUGINI SACHE 170G;1;3,79;170;SCH
1669;2024-01-02 00:00:00;634164;20768;FREDERICO WESTPHALEN;CENTRO;6;54834;MILHO VERDE FUGINI SACHE 170G;1;3,79;170;SCH
1670;2024-01-02 00:00:00;634164;20768;FREDERICO WESTPHALEN;CENTRO;7;46831;SALSICHA PERDIGAO HOT DOG S CORANTE 500G SHDS;1;10,36;500;PCT
1671;2024-01-02 00:00:00;634164;20768;FREDERICO WESTPHALEN;CENTRO;8;14493;MARGARINA DELICIA S SAL 500G;1;9,55;500;PTE
1672;2024-01-02 00:00:00;634164;20768;FREDERICO WESTPHALEN;CENTRO;9;7475;BISC AGUIA SALT PLUS ORIGINAL SOL 360G;1;6,39;360;PCT
1673;2024-01-02 00:00:00;634169;36313;FREDERICO WESTPHALEN;CENTRO;1;4302;SALGADO ASSADO COTRIFRED KG;0,137999997;39,98;1000;KG
1674;2024-01-02 00:00:00;634169;36313;FREDERICO WESTPHALEN;CENTRO;2;9386;PASTEL COTRIFRED KG;0,186000004;39,9;1000;KG
1675;2024-01-02 00:00:00;634173;37797;FREDERICO WESTPHALEN;ACS PALMITINHO;1;9386;PASTEL COTRIFRED KG;0,145999998;39,9;1000;KG
1676;2024-01-02 00:00:00;634184;27277;FREDERICO WESTPHALEN;SAO FRANCISCO DE PAULA;1;38921;HAMBURGUER COTRIFRED KG;0,216000006;39,9;1000;KG
1677;2024-01-02 00:00:00;634184;27277;FREDERICO WESTPHALEN;SAO FRANCISCO DE PAULA;2;39833;REFRIG COCA COLA ZERO ACUCAR LATA 220ML;1;3,19;220;LT
1678;2024-01-02 00:00:00;634204;1248;FREDERICO WESTPHALEN;INTERIOR;1;5354;PAPEL HIG FLORAX FOLHA DUPLA 20M 12UND;1;11,29;300;PCT
1679;2024-01-02 00:00:00;634204;1248;FREDERICO WESTPHALEN;INTERIOR;2;6847;AGUA MIN FONTE DA ILHA CG PET 500ML;1;1,39;500;UN
1680;2024-01-02 00:00:00;634204;1248;FREDERICO WESTPHALEN;INTERIOR;3;12966;CREME DENTAL SORRISO FRESH PLUS HORTELA EXPLOS 90G;1;5,59;90;UN
1681;2024-01-02 00:00:00;634204;1248;FREDERICO WESTPHALEN;INTERIOR;4;5651;CREME DENTAL COLGATE TRIPLA ACAO ORIGINAL 90G;1;5,99;90;UN
1682;2024-01-02 00:00:00;634204;1248;FREDERICO WESTPHALEN;INTERIOR;5;10132;ERVA MATE REI VERDE TERERE PREMIUM MENTA SUP 250G;1;10,79;250;PCT
1683;2024-01-02 00:00:00;634204;1248;FREDERICO WESTPHALEN;INTERIOR;6;29417;PIPOCA BELLA DICA PCT 400G;1;3,79;400;UN
1684;2024-01-02 00:00:00;634204;1248;FREDERICO WESTPHALEN;INTERIOR;7;29417;PIPOCA BELLA DICA PCT 400G;1;3,79;400;UN
1685;2024-01-02 00:00:00;634204;1248;FREDERICO WESTPHALEN;INTERIOR;8;10123;ERVA MATE ALTO URUGUAI TRADIC EMB PLAST E PAPEL 1K;1;14,98;1000;PCT
1686;2024-01-02 00:00:00;634217;34499;FREDERICO WESTPHALEN;SANTO INACIO;1;37011;BOLINHA QUEIJO BREAD KING COQUETEL CRU KG;0,181999996;47,98;1000;KG
1687;2024-01-02 00:00:00;634227;37691;FREDERICO WESTPHALEN;SAO FRANCISCO DE PAULA;1;2177;REFRIG ANTARCTICA GUARANA PET 600ML;1;3,98;600;UN
1688;2024-01-02 00:00:00;634227;37691;FREDERICO WESTPHALEN;SAO FRANCISCO DE PAULA;2;36198;BISC PARATI ROSCA BRIGADEIRO 300G;1;6,59;300;PCT
1689;2024-01-02 00:00:00;634227;37691;FREDERICO WESTPHALEN;SAO FRANCISCO DE PAULA;3;19563;SALG ELMA CHIPS CHEETOS LUA 110G;1;9,99;110;PCT
1690;2024-01-02 00:00:00;634311;8153;FREDERICO WESTPHALEN;INTERIOR;1;26381;PAPEL HIG DUETTO NEUTRO FOLHA DUPLA 30M L12 P11;1;18,29;200;PCT
1691;2024-01-02 00:00:00;634311;8153;FREDERICO WESTPHALEN;INTERIOR;2;10336;SORVETE SKINABON MORENINHA 75G;1;5,99;75;UN
1692;2024-01-02 00:00:00;634334;14140;FREDERICO WESTPHALEN;ITAPAGE;1;61746;AVEIA FLOCOS FINOS CBS 170G;1;4,79;170;CX
1693;2024-01-02 00:00:00;634334;14140;FREDERICO WESTPHALEN;ITAPAGE;2;11600;FUBA MILHO LIBARDONI 1KG;1;4,99;1000;PCT
1694;2024-01-02 00:00:00;634334;14140;FREDERICO WESTPHALEN;ITAPAGE;3;63046;LAVA ROUPA PO TIXAN YPE MACIEZ CX 1600KG;1;23,8;1600;CX
1695;2024-01-02 00:00:00;634360;31136;FREDERICO WESTPHALEN;ITAPAGE;1;1818;F ABACATE KG;0,379999995;7,69;1000;KG
1696;2024-01-02 00:00:00;634384;7327;FREDERICO WESTPHALEN;IPIRANGA;1;6797;PAO CACETINHO KG;0,360000014;13,99;1000;KG
1697;2024-01-02 00:00:00;634384;7327;FREDERICO WESTPHALEN;IPIRANGA;3;62904;MORTADELA AURORA BOLOGNA FATIADA 180G;1;5,99;180;UN
1698;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;1;154;F MANGA ROSA KG;2,230000019;12,49;1000;KG
1699;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;2;6684;F BANANA CATURRA KG;2,204999924;3,99;1000;KG
1700;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;3;168;F MACA NACIONAL GALA KG;0,959999979;11,79;1000;KG
1701;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;4;31680;CAFE IGUACU SOLUVEL PO TRADIC LATA LV200PG190G;1;24,28;200;LT
1702;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;5;13708;NESCAFE TRADICAO GRANULADO VDO 200G;1;21,99;200;VDO
1703;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;6;13589;BEB LACTEA SANTA CLARA SALADA FRUTAS ZERO LAC 1L;1;9,19;1000;UN
1704;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;7;29455;ERVA MATE REALEZA S ACUCAR 1KG;1;15,99;1000;PCT
1705;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;8;6608;BEB LACTEA DANONE POLPA MORANGO 510G C6;1;8,99;510;CJ
1706;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;9;62072;CHOC NEUGEBAUER AMENDOIM 80G;1;5,49;80;BRR
1707;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;10;62077;CHOC NEUGEBAUER PRETO BRANCO 80G;1;5,49;80;BRR
1708;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;11;62079;CHOC NEUGEBAUER AMENDOLATE 80G;1;5,49;80;BRR
1709;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;12;4477;BISC MARILAN PIT STOP ORIGINAL 162G;1;5,49;162;PCT
1710;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;13;48280;TORRADA ISABELA INTEGRAL 142G;1;5,89;142;PCT
1711;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;14;48280;TORRADA ISABELA INTEGRAL 142G;1;5,89;142;PCT
1712;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;15;48280;TORRADA ISABELA INTEGRAL 142G;1;5,89;142;PCT
1713;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;16;48280;TORRADA ISABELA INTEGRAL 142G;1;5,89;142;PCT
1714;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;17;8353;ESCOVA DENT COLGATE 360 MACIA LV2PG1 6319;1;34,19;50;CJ
1715;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;18;48280;TORRADA ISABELA INTEGRAL 142G;1;5,89;142;PCT
1716;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;19;2523;VINAGRE KOLLER ALCOOL FRC 750ML;1;2,99;750;FRS
1717;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;20;10578;MISTURA TEMP SAZON VERMELHO PCT 60G;1;6,45;60;PCT
1718;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;21;28756;MISTURA TEMP SAZON TOQUE ALHO PCT 60G;1;6,45;60;PCT
1719;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;22;33251;SAL SALSUL FINO 1KG 940037;1;2,28;1000;PCT
1720;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;23;33251;SAL SALSUL FINO 1KG 940037;1;2,28;1000;PCT
1721;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;24;26381;PAPEL HIG DUETTO NEUTRO FOLHA DUPLA 30M L12 P11;1;18,29;200;PCT
1722;2024-01-02 00:00:00;634426;10364;FREDERICO WESTPHALEN;INTERIOR;25;26381;PAPEL HIG DUETTO NEUTRO FOLHA DUPLA 30M L12 P11;1;18,29;200;PCT
1723;2024-01-02 00:00:00;634434;4967;FREDERICO WESTPHALEN;CENTRO;1;61202;SALG ELMA CHIPS CHEETOS MIX 41G;1;3,49;41;PCT
1724;2024-01-02 00:00:00;634448;36218;FREDERICO WESTPHALEN;SANTO ANTONIO;1;30549;LEITE AURORA UHT INTEGRAL TAMPA ROSCA 1LT;1;5,29;1000;TP
1725;2024-01-02 00:00:00;634448;36218;FREDERICO WESTPHALEN;SANTO ANTONIO;2;30549;LEITE AURORA UHT INTEGRAL TAMPA ROSCA 1LT;1;5,29;1000;TP
1726;2024-01-02 00:00:00;634448;36218;FREDERICO WESTPHALEN;SANTO ANTONIO;3;30549;LEITE AURORA UHT INTEGRAL TAMPA ROSCA 1LT;1;5,29;1000;TP
1727;2024-01-02 00:00:00;634448;36218;FREDERICO WESTPHALEN;SANTO ANTONIO;4;31680;CAFE IGUACU SOLUVEL PO TRADIC LATA LV200PG190G;1;24,28;200;LT
1728;2024-01-02 00:00:00;634448;36218;FREDERICO WESTPHALEN;SANTO ANTONIO;5;33952;PAPEL HIG DUETTO PERFUMADO FOLHA DUPLA 30M 12UN;1;18,29;1000;PCT
1729;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;1;3373;COXA SOBRECOXA FRANGO CONG INT KG;1,940000057;9,99;1000;KG
1730;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;2;3373;COXA SOBRECOXA FRANGO CONG INT KG;1,575999975;9,99;1000;KG
1731;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;3;2587;AGUA MIN VALLE AZUL SGAS DESC 500ML;1;1,05;510;PT
1732;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;4;17983;AGUA MIN DA PEDRA SGAS PET 500ML;1;1,89;500;UN
1733;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;5;33952;PAPEL HIG DUETTO PERFUMADO FOLHA DUPLA 30M 12UN;1;18,29;1000;PCT
1734;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;6;33952;PAPEL HIG DUETTO PERFUMADO FOLHA DUPLA 30M 12UN;1;18,29;1000;PCT
1735;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;7;30245;ENERGETICO BALY ACAI LATA 473ML;1;6,59;473;LT
1736;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;8;1063;ENERGETICO BALY PITAYA LATA 473ML;1;6,59;473;UN
1737;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;9;2587;AGUA MIN VALLE AZUL SGAS DESC 500ML;1;1,05;510;PT
1738;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;10;10946;DETERG LIQ LIMPOL MACA 500ML;1;2,99;500;UN
1739;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;11;10813;DETERG LIQ LIMPOL LIMAO 500ML;1;2,99;500;UN
1740;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;12;18117;DETERG LIQ LIMPOL LAVANDA 500ML;1;2,99;500;UN
1741;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;13;10946;DETERG LIQ LIMPOL MACA 500ML;1;2,99;500;UN
1742;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;14;10946;DETERG LIQ LIMPOL MACA 500ML;1;2,99;500;UN
1743;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;15;10945;DETERG LIQ LIMPOL NEUTRO 500ML;1;2,99;500;FRS
1744;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;16;4630;COPO TERMICO PLASVALE ROSA REF 3475 500ML;1;79,9;500;UN
1745;2024-01-02 00:00:00;634468;7117;FREDERICO WESTPHALEN;INTERIOR;17;8061;SABAO PO OMO LAVAGEM PERF CAIXA 2200G RENDE 2700G;1;37,9;2200;CX
1746;2024-01-02 00:00:00;634481;20486;FREDERICO WESTPHALEN;CENTRO;1;5170;AGUA MIN VALLE AZUL CGAS DESC 500ML;12;1,08;510;PT
1747;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;1;3119;VASSOURA NOVICA CCABO BETTA 1672;1;13,99;1000;UN
1748;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;2;3173;BOMBRIL PACOTE 8UND;1;3,78;60;PCT
1749;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;3;10350;ESPONJA SCOTCH BRITE LIM EXT LV4PG3;1;8,09;100;CJ
1750;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;4;3293;AGUA SANIT Q BOA 1L;1;4,53;1000;UN
1751;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;5;2518;CERA INGLEZA LIQ MAX INCOLOR 750ML;1;12,59;750;UN
1752;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;6;25737;LAVA ROUPA LIQ TIXAN YPE PRIMAVERA 1L;1;14,89;1000;FRS
1753;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;8;17886;ALVEJANTE Q BOA LAVANDA 1L;1;5,38;1000;UN
1754;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;9;18394;AGUA SANIT GIRANDO SOL CLASSIC 1LT;1;4,19;1000;UN
1755;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;10;2523;VINAGRE KOLLER ALCOOL FRC 750ML;1;2,99;750;FRS
1756;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;11;13369;OLEO SOJA SOYA PET 900ML;1;6,99;900;PT
1757;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;12;8839;DETERG LIQ YPE COCO 500ML;1;3,38;500;UN
1758;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;13;29970;DESOD AEROS OLD SPICE PEGADOR 93G;1;19,98;93;UN
1759;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;14;7206;ADOCANTE ADOCYL 200ML;1;8,89;200;FRS
1760;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;15;13369;OLEO SOJA SOYA PET 900ML;1;6,99;900;PT
1761;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;16;8839;DETERG LIQ YPE COCO 500ML;1;3,38;500;UN
1762;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;17;5073;DETERG LIQ YPE GUARANA CLEAR CARE 500ML;1;3,38;500;UN
1763;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;18;5073;DETERG LIQ YPE GUARANA CLEAR CARE 500ML;1;3,38;500;UN
1764;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;19;32123;SHAMPOO SEDA LISO EXTREMO 325ML;1;12,69;325;FRS
1765;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;20;16080;APAR BARBA BIC COMFORT TWIN PELE SENSIVEL 2UND;1;5,59;30;UN
1766;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;21;3173;BOMBRIL PACOTE 8UND;1;3,78;60;PCT
1767;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;22;10814;DETERG LIQ LIMPOL COCO 500ML;1;2,99;500;UN
1768;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;23;18117;DETERG LIQ LIMPOL LAVANDA 500ML;1;2,99;500;UN
1769;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;24;26385;TOALHA PAPEL STYLUS MULTIUSO BRANCA 2UN 20X20CM;1;4,59;100;PCT
1770;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;25;11679;LEITE PO SANTA CLARA INTEGRAL PCT 360G;1;17,45;360;PCT
1771;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;26;33251;SAL SALSUL FINO 1KG 940037;1;2,28;1000;PCT
1772;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;27;33251;SAL SALSUL FINO 1KG 940037;1;2,28;1000;PCT
1773;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;28;33251;SAL SALSUL FINO 1KG 940037;1;2,28;1000;PCT
1774;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;29;33251;SAL SALSUL FINO 1KG 940037;1;2,28;1000;PCT
1775;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;30;10560;CAFE JOVEM PCT 250G;1;12,29;250;PCT
1776;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;31;6021;FARINHA TRIGO ORQUIDEA ESPECIAL MASSA FRESCA 1KG;1;6,69;1000;PCT
1777;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;32;20363;FERMENTO SAF INSTANT 125G;1;8,79;125;UN
1778;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;33;22512;LEITE COND ITALAC TP 395G;1;5,99;395;TP
1779;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;34;6021;FARINHA TRIGO ORQUIDEA ESPECIAL MASSA FRESCA 1KG;1;6,69;1000;PCT
1780;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;35;803;FARINHA MILHO BEATRIZ MEDIA 1KG;1;4,98;1000;PCT
1781;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;36;22788;CREME LEITE PIRACANJUBA TP 200G;1;3,99;200;TP
1782;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;37;19219;AMIDO MILHO APTI PACOTE 500G;1;7,85;500;PCT
1783;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;38;803;FARINHA MILHO BEATRIZ MEDIA 1KG;1;4,98;1000;PCT
1784;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;39;12150;BICARBONATO DE SODIO APTI 100G;1;3,29;100;PCT
1785;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;40;803;FARINHA MILHO BEATRIZ MEDIA 1KG;1;4,98;1000;PCT
1786;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;41;14193;FERMENTO PO ROYAL PT 100G;1;4,39;100;PTE
1787;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;42;32012;PRESUNTO SADIA SOLTISSIMO FAT 200G SNPCON;1;10,46;200;PCT
1788;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;43;7888;SALSICHA PERDIGAO HOT DOG 500G SHD126;1;13,69;500;PCT
1789;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;44;6813;ACUCAR CRISTAL ALTO ALEGRE 2KG;1;8,99;2000;PCT
1790;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;45;33952;PAPEL HIG DUETTO PERFUMADO FOLHA DUPLA 30M 12UN;1;18,29;1000;PCT
1791;2024-01-02 00:00:00;634493;10485;FREDERICO WESTPHALEN;DISTRITO DE CASTELINHO;46;14763;ACUCAR CRISTAL SANTA ISABEL PCT 5KG;1;22,98;5000;PCT
